ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,1,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,pretax_profit_margin,-0.3902030885219574,0.306249737739563,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,2,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,operating_profit_margin,-0.014818048104643822,-0.14251463115215302,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,3,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,debt_equity_ratio,2.5919387340545654,0.13938164710998535,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,4,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,roe,-0.1729387640953064,0.09603927284479141,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,5,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,current_ratio,0.1871228665113449,0.07987266778945923,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,6,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,ebit_margin,0.05743536725640297,0.07821647077798843,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,7,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,net_profit_margin,-0.355643630027771,0.06675016134977341,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,8,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,roa,-0.4028584063053131,0.0399690605700016,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,9,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,free_cashflow_ps,-0.5586459040641785,0.0213271863758564,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,10,lightgbm,LightGBM,1,HY,0.9794066614813105,1,HY,0.9794066614813105,operating_cashflow_ps,-1.080478549003601,-0.012854375876486301,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
